[2025-12-15 15:33:24,894]161 numexpr.utils - INFO]
[2025-12-15 15:33:30,278]59 root - INFO]
[2025-12-15 15:33:30,279]62 root - INFO]
[2025-12-15 15:33:30,284]16 root - INFO]
[2025-12-15 15:33:30,284]19 root - INFO]
[2025-12-15 15:33:30,286]23 root - INFO]
[2025-12-15 15:33:30,345]28 root - INFO]
[2025-12-15 15:33:30,345]30 root - INFO]
[2025-12-15 15:33:30,345]28 root - INFO]
[2025-12-15 15:33:30,345]30 root - INFO]
[2025-12-15 15:33:30,364]26 root - INFO]
[2025-12-15 15:33:30,365]29 root - INFO]
[2025-12-15 15:33:30,378]35 root - INFO]
