[2025-12-17 15:07:57,782]161 numexpr.utils - INFO]
[2025-12-17 15:08:13,784]1025 httpx - INFO]
[2025-12-17 15:08:15,401]1025 httpx - INFO]
[2025-12-17 15:08:16,871]1025 httpx - INFO]
[2025-12-17 15:08:16,905]107 dagshub - INFO]
[2025-12-17 15:08:18,455]1025 httpx - INFO]
[2025-12-17 15:08:20,093]1025 httpx - INFO]
[2025-12-17 15:08:20,098]107 dagshub - INFO]
[2025-12-17 15:08:20,101]107 dagshub - INFO]
[2025-12-17 15:08:21,480]59 root - INFO]
[2025-12-17 15:08:21,481]62 root - INFO]
[2025-12-17 15:08:21,488]22 root - INFO]
[2025-12-17 15:08:21,489]25 root - INFO]
[2025-12-17 15:08:21,491]29 root - INFO]
[2025-12-17 15:08:21,548]28 root - INFO]
[2025-12-17 15:08:21,548]30 root - INFO]
[2025-12-17 15:08:21,548]28 root - INFO]
[2025-12-17 15:08:21,548]30 root - INFO]
[2025-12-17 15:08:21,568]32 root - INFO]
[2025-12-17 15:08:21,568]35 root - INFO]
[2025-12-17 15:08:21,582]41 root - INFO]
[2025-12-17 15:08:21,582]44 root - INFO]
